Year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_IRTC,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,assocfinance,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,grantelement,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,usd_future_DS_principal,usd_future_DS_interest
2011,1,Austria,99,MISC,2011797656,NGO-2011/656,3,660,Nepal,,,10016,LDCs,99,,6,30,110,,,1.2112625139043381E-2,,,1.2112625139043381E-2,,,,,,,,,,,,,,918,,8.7113999999999994E-3,SEMI-AGGREGATE FOR PRIVATE NGO GRANTS TO GIVEN RECIPIENT COUNTRY FOR GIVEN DAC5 SECTOR,Semi-aggregate for private NGO grants to given recipient country for given DAC5 Sector,74010,Disaster prevention and preparedness,740,VIII.3. Disaster Prevention & Preparedness,22000,NATIONAL NGOs,Austrian national NGOs,,2011-01-01 00:00:00,2011-12-31 00:00:00,"EZA-Leistungen der NGOs, aggregiert nach Empfngerland und DAC-Sektor",,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,Austria,99,MISC,2011000002,Nepal-E,3,660,Nepal,,,10016,LDCs,13,ODA Loans,1,10,410,C01,0.0,0.0,-0.0,0.0,0.0,-0.0,,,0.0,,0.0,0.0,,0.0,,,,,918,0.0,0.0,ERP LOAN NEPAL,ERP loan Nepal,99810,Sectors not specified,998,IX. Unallocated / Unspecified,11000,Donor government,ERP Fonds,,2011-01-01 00:00:00,2011-12-31 00:00:00,ERP-Kredit: Nepal,0,0,,0,,,,,0,0,0,0,,,,,,,,,,2.434461948505628,0.28207853538620775,,,
2011,2,Belgium,10,DGCD,2011012538,3012538,8,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,9.2964377085650723E-2,9.2964377085650723E-2,,9.2964377085650723E-2,9.2964377085650723E-2,,,,9.2964377085650723E-2,,,9.2964377085650723E-2,,,0.0,0.0,,0.0,918,6.6859979999999999E-2,6.6859979999999999E-2,NEPAL: TRAVAIL DIGNE ET PROTECTION SOCIALE,Nepal: travail digne et protection sociale,16020,Employment policy and admin. mgmt.,160,I.6. Other Social Infrastructure & Services,22000,NATIONAL NGOs,NGO WSM  WereldSolidariteit/Sol.Mondiale - WSMco,,2011-01-01 00:00:00,2013-12-31 00:00:00,Nepal: travail digne et protection sociale,1,0,,2,,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,10,DGCD,2011012638,3012638,8,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,0.24397664071190212,0.24397664071190212,,0.24397664071190212,0.24397664071190212,,,,0.24397664071190212,,,0.24397664071190212,,,0.0,0.0,,0.0,918,0.17546799999999999,0.17546799999999999,NEPAL - AMLIORATION DE LA SANT PUBLIQUE DE BASE POUR LE GROUPE CIBLE DANS LA ZONE D'INTERVENTION,Nepal - Amlioration de la sant publique de base pour le groupe cible dans la zone d'intervention,12261,Health education,122,I.2.b. Basic Health,22000,NATIONAL NGOs,NGO Rode Kruis-Vlaanderen Internationaal,"Bajura, Jumla, Bhojrpur, Udayapur",2011-01-01 00:00:00,2013-12-31 00:00:00,Nepal - Amlioration de la sant publique de base pour le groupe cible dans la zone d'intervention,1,1,,1,,,,,0,1,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,10,DGCD,2011012644,3012644,8,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,0.10244855394883204,0.10244855394883204,,0.10244855394883204,0.10244855394883204,,,,0.10244855394883204,,,0.10244855394883204,,,0.0,0.0,,0.0,918,7.3680999999999996E-2,7.3680999999999996E-2,NEPAL - UN PLUS GRAND NOMBRE DE PERSONNES PEUVENT D'UNE MANIRE CORRECTE DONNER DES PREMIERS SECOURS,Nepal - Un plus grand nombre de personnes peuvent d'une manire correcte donner des Premiers Secours,12181,Medical education/training,121,"I.2.a. Health, General",22000,NATIONAL NGOs,NGO Rode Kruis-Vlaanderen Internationaal,Nationaal,2011-01-01 00:00:00,2013-12-31 00:00:00,Nepal - Un plus grand nombre de personnes peuvent d'une manire correcte donner des Premiers Secours,1,1,,1,,,,,0,0,1,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,10,DGCD,2011012652,3012652,8,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,0.28052697441601782,0.28052697441601782,,0.28052697441601782,0.28052697441601782,,,,0.28052697441601782,,,0.28052697441601782,,,0.0,0.0,,0.0,918,0.20175499999999999,0.20175499999999999,NEPAL - AMLIORATION DES CAPACITS DE GESTION DU PARTENAIRE,Nepal - Amlioration des capacits de gestion du partenaire,12110,Health policy & admin. management,121,"I.2.a. Health, General",22000,NATIONAL NGOs,NGO Rode Kruis-Vlaanderen Internationaal,"Far Western Region, Mid Western Region, Western Region",2011-01-01 00:00:00,2013-12-31 00:00:00,Nepal - Amlioration des capacits de gestion du partenaire,1,1,,1,,,,,0,1,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,10,DGCD,2011013473,3013473,8,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,3.1918103448275864E-2,3.1918103448275864E-2,,3.1918103448275864E-2,3.1918103448275864E-2,,,,3.1918103448275864E-2,,,3.1918103448275864E-2,,,,,,,918,0.0229555,0.0229555,APPUI  L'LIMINATION DE LA LEISHMANIOSE VISCRALE,Appui  l'limination de la Leishmaniose viscrale,12250,Infectious disease control,122,I.2.b. Basic Health,51000,"University, college or other teaching institution, research institute or think-tank",ITM Institute for Tropical Medicine ANTWERPEN - ANVERS,,2011-01-01 00:00:00,,Appui  l'limination de la Leishmaniose viscrale,0,0,,0,,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,20,SPAE,2011010219,3010219,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.20856507230255841,0.20856507230255841,,0.20856507230255841,0.20856507230255841,,,,0.20856507230255841,,,0.20856507230255841,,,,,,,918,0.14999999999999999,0.14999999999999999,INTERNATIONAL LEGAL FOUNDATION - ILF - NEPAL : CRER UN SYSTME DE DFENSE PUBLIQUE EFFICACE AU NPAL EN FORMANT LES AVOCATS ET EN OFFRANT LA POSSIBIL,International Legal Foundation - ILF - Nepal : crer un systme de dfense publique efficace au Npal en formant les avocats et en offrant la possibilit aux indigents d'avoir un systme de dfense de qualit.,15130,Legal and judicial development,151,I.5.a. Government & Civil Society-general,20000,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,International civil society undetermined,,2010-11-18 00:00:00,,International Legal Foundation - ILF - Nepal : crer un systme de dfense publique efficace au Npal en formant les avocats et en offrant la possibilit aux indigents d'avoir un systme de dfense de qualit.,1,0,,2,1,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,20,SPAE,2011008842,3008842,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.36008342602892102,0.36008342602892102,,0.36008342602892102,0.36008342602892102,,,,0.36008342602892102,,,0.36008342602892102,,,,,,,918,0.25897199999999998,0.25897199999999998,"APPUI LOGISTIQUE  L'ENSEIGNEMENT ET L'AGRICULTURE, RENFORCEMENT DE CAPACIT DE LA SOCIT CIVILE DANS LE KALKI DISTRICTE","Appui logistique  l'enseignement et l'agriculture, renforcement de capacit de la socit civile dans le Kalki districte",31166,Agricultural extension,311,III.1.a. Agriculture,20000,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,INDIRECT BELGIUM general/not specified,,2009-10-12 00:00:00,2011-04-01 00:00:00,"Appui logistique  l'enseignement et l'agriculture, renforcement de capacit de la socit civile dans le Kalki districte",0,0,0,2,1,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,30,SPFF,1985003016,1985003016,3,660,Nepal,,,10016,LDCs,13,ODA Loans,1,10,410,,,,,,,,,,,,,,,,,,,,918,,,SECTORS NOT SPECIFIED,,99810,Sectors not specified,998,IX. Unallocated / Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64173890542114109,,,0.16043472635528527,
2011,2,Belgium,30,SPFF,1994003003,1994003003,3,660,Nepal,,,10016,LDCs,13,ODA Loans,1,10,410,,,,,,,,,,,,,,,,,,,,918,,,SECTORS NOT SPECIFIED,,99810,Sectors not specified,998,IX. Unallocated / Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9239228878250743,,,0.16043472635528527,
2011,2,Belgium,30,SPFF,2001003010,2001003010,3,660,Nepal,,,10016,LDCs,13,ODA Loans,1,10,410,,,,,,,,,,,,,,,,,,,,918,,,SECTORS NOT SPECIFIED,,99810,Sectors not specified,998,IX. Unallocated / Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2074006986673567,,,0.11256307413636951,
2011,2,Belgium,30,SPFF,2001003001,2001003001,3,660,Nepal,,,10016,LDCs,13,ODA Loans,1,10,410,,,,,,,,,,,,,,,,,,,,918,,,SECTORS NOT SPECIFIED,,99810,Sectors not specified,998,IX. Unallocated / Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0715487126407037,,,0.15914089791693622,
2011,2,Belgium,30,SPFF,2003003302,2003003302,3,660,Nepal,,,10016,LDCs,13,ODA Loans,1,10,410,,,,,,,,,,,,,,,,,,,,918,,,SECTORS NOT SPECIFIED,,99810,Sectors not specified,998,IX. Unallocated / Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8631129512226678,,,,
2011,2,Belgium,30,SPFF,2011004701,9004701,8,660,Nepal,,,10016,LDCs,13,ODA Loans,1,10,410,C01,,,1.0047747497219133,,,1.0047747497219133,,,0.0,,,0.0,,,0.0,0.0,,0.0,918,,,PRET D'ETAT A ETAT              RECOUVREMENT,PRET D'ETAT A ETAT              RECOUVREMENT,99810,Sectors not specified,998,IX. Unallocated / Unspecified,10000,"PUBLIC SECTOR (donor, recipient, other)",Ministry of Finances - own implementation,,,,PRET D'ETAT A ETAT              RECOUVREMENT,,0,,,,,1,,0,0,0,0,,,,,,,,,,,,,,
2011,2,Belgium,30,SPFF,1986003004,1986003004,3,660,Nepal,,,10016,LDCs,13,ODA Loans,1,10,410,,,,,,,,,,,,,,,,,,,,918,,,SECTORS NOT SPECIFIED,,99810,Sectors not specified,998,IX. Unallocated / Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2032604476646396,,,0.24065208953292794,
2011,2,Belgium,30,SPFF,1999003020,1999003020,3,660,Nepal,,,10016,LDCs,13,ODA Loans,1,10,410,,,,,,,,,,,,,,,,,,,,918,,,SECTORS NOT SPECIFIED,,99810,Sectors not specified,998,IX. Unallocated / Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4776814594384784,,,0.13714581446500193,
2011,2,Belgium,70,MPRF,2011012975,3012975,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,1.7380422691879869E-2,1.7380422691879869E-2,,1.7380422691879869E-2,1.7380422691879869E-2,,,,1.7380422691879869E-2,,,1.7380422691879869E-2,,,0.0,0.0,,0.0,918,1.2500000000000001E-2,1.2500000000000001E-2,SUBSIDE DE LA PROVINCE FLANDRE-OCCIDENTALE: CONSTRUCTION D'UN PONT EN BTON,Subside de la province Flandre-Occidentale: construction d'un pont en bton,21020,Road transport,210,II.1. Transport & Storage,20000,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,INDIRECT BELGIUM general/not specified,"Salyang V.D.C., Solu Khumbu",,,Subside de la province Flandre-Occidentale: construction d'un pont en bton,0,0,,0,1,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,70,MPRF,2011007956,3007956,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,2.1134593993325918E-2,2.1134593993325918E-2,,2.1134593993325918E-2,2.1134593993325918E-2,,,,2.1134593993325918E-2,,,2.1134593993325918E-2,,,0.0,0.0,,0.0,918,0.0152,0.0152,SUBSIDE DE LA PROVINCE FLANDRE-OCCIDENTALE: INFRASTRUCTURE COLEQ,Subside de la province Flandre-Occidentale: infrastructure coleq,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified",20000,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,INDIRECT BELGIUM general/not specified,"Chinnebas, Syangja, Khibang",,,Subside de la province Flandre-Occidentale: infrastructure coleq,0,0,,0,1,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,70,MPRF,2011074265,5074265,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,D02,5.9320981646273634E-2,5.9320981646273634E-2,,5.9320981646273634E-2,5.9320981646273634E-2,,,,5.9320981646273634E-2,,,5.9320981646273634E-2,,,0.0,0.0,,0.0,918,4.2663649999999997E-2,4.2663649999999997E-2,AIDE DES COMMUNES FLAMANDES,Aide des communes flamandes,99810,Sectors not specified,998,IX. Unallocated / Unspecified,20000,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,INDIRECT BELGIUM general/not specified,,,,Aide des communes flamandes,0,0,,0,,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,70,MPRF,2011013229,3013229,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,1.0428253615127919E-2,1.0428253615127919E-2,,1.0428253615127919E-2,1.0428253615127919E-2,,,,1.0428253615127919E-2,,,1.0428253615127919E-2,,,0.0,0.0,,0.0,918,7.4999999999999997E-3,7.4999999999999997E-3,AIDE DE LA PROVINCE FLANDRE ORINTALE: DVELOPPEMENT DU VILLAGE,Aide de la province Flandre Orintale: dveloppement du village,16050,Multisector aid for basic soc. serv.,160,I.6. Other Social Infrastructure & Services,20000,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,INDIRECT BELGIUM general/not specified,district Sindhupalchowk Katmandu,,,Aide de la province Flandre Orintale: dveloppement du village,0,0,,0,1,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,70,MPRF,2011010772,3010772,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,4.1713014460511679E-3,4.1713014460511679E-3,,4.1713014460511679E-3,4.1713014460511679E-3,,,,4.1713014460511679E-3,,,4.1713014460511679E-3,,,0.0,0.0,,0.0,918,3.0000000000000001E-3,3.0000000000000001E-3,AIDE DE LA PROVINCE D'ANVERS: MAISON D'ENFANTS,Aide de la province d'Anvers: maison d'enfants,16050,Multisector aid for basic soc. serv.,160,I.6. Other Social Infrastructure & Services,20000,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,INDIRECT BELGIUM general/not specified,,,,Aide de la province d'Anvers: maison d'enfants,0,0,,0,1,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,2,Belgium,80,MPRW,2011009775,3009775,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,D02,3.476084538375974E-3,3.476084538375974E-3,,3.476084538375974E-3,3.476084538375974E-3,,,,3.476084538375974E-3,,,3.476084538375974E-3,,,0.0,0.0,,0.0,918,2.5000000000000001E-3,2.5000000000000001E-3,AIDE DES COMMUNES WALLONNES,Aide des communes wallonnes,43010,Multisector aid,430,IV.2. Other Multisector,20000,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,INDIRECT BELGIUM general/not specified,,,,Aide des communes wallonnes,0,0,,0,,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,3,Denmark,1,MFA,2011001053az,104.N.26.a.,1,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,0.03787030818595627,0.01902843071412581,-0.0,0.03787030818595627,0.01902843071412581,-0.0,,,0.03787030818595627,,,0.03787030818595627,,,,,,,3,0.20300000000000001,0.10199999999999999,DEMOCRATIC PARTICIPATION AND CIVIL SOCIETY,,15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,22000,NATIONAL NGOs,Dansk Missionsrds Udviklingsafdeling,,,,,0,0,0,2,,,,,,,,0,,,,,,,,100.0,,,,,,
2011,3,Denmark,1,MFA,2011001007al,104.N.13.,1,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,6.7905380195507792E-2,6.7905380195507792E-2,-0.0,6.7905380195507792E-2,6.7905380195507792E-2,-0.0,,,6.7905380195507792E-2,,,6.7905380195507792E-2,,,,,,,3,0.36399999999999999,0.36399999999999999,TRADE EDUCATION/TRAINING,,33181,Trade education/training,331,III.3.a. Trade Policies & Regulations,22000,NATIONAL NGOs,Mellemfolkeligt Samvirke,,,,,0,0,0,0,,,,,,,,0,,,,,,,,100.0,,,,,,
2011,3,Denmark,1,MFA,2011104102,,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,5.4100440265651816E-3,-0.0,0.0,5.4100440265651816E-3,-0.0,,,0.0,,,0.0,,,,,,,3,0.0,2.9000000000000001E-2,SMALL-SCALE ACTIVITIES AGGREGATED,Small-scale activities aggregated,41010,Environmental policy and admin. mgmt,410,IV.1. General Environment Protection,12000,Recipient government,"Ministry of Environment, Science and Technology",,,,Small-scale activities aggregated,0,2,0,0,,,,,,,,0,,,,,,,,,,,,,,
2011,3,Denmark,1,MFA,2011104095,,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.0,-0.0,,0.0,-0.0,-0.37310648459070217,-0.37310648459070217,0.0,,,0.0,,,,,,,3,,0.0,SMALL-SCALE ACTIVITIES AGGREGATED,Small-scale activities aggregated,15220,"Civilian peace-building, conflict prevention and resolution",152,"I.5.b. Conflict, Peace & Security",12000,Recipient government,Ministry of Interior,,,,Small-scale activities aggregated,0,,0,2,,,,,,,,0,,,,,,,,,,,,,,
2011,3,Denmark,1,MFA,2011104206,,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.0,5.596597268860533E-4,0.0,0.0,5.596597268860533E-4,,,0.0,,,0.0,,,,,,,3,0.0,0.0,SMALL-SCALE ACTIVITIES AGGREGATED,Small-scale activities aggregated,15220,"Civilian peace-building, conflict prevention and resolution",152,"I.5.b. Conflict, Peace & Security",52000,Other,Human Rights Home,,,,Small-scale activities aggregated,0,,0,2,,,,,,,,0,,,,,,,,,,,,,,
2011,3,Denmark,1,MFA,2007001321,104.Nepal.60.Biosynergy.KTM.,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.21640176106260725,-0.0,0.0,0.21640176106260725,-0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,3,0.0,1.1599999999999999,B2B: BIOSYNERGY AND CHAUDHARY,B2B: Biosynergy and Chaudhary,32130,Small and medium-sized enterprises (SME) development,321,III.2.a. Industry,52000,Other,B2B Partner(s),Nepal,,2010-08-01 00:00:00,"The scope of the cooperation will be proccessing of herbs and plants, distribution to customers and marketing and sales",0,0,1,0,1,,,,0,0,,0,2007-06-11 00:00:00,,,,,,,,,,,,,
2011,3,Denmark,1,MFA,2009002059,82.A.1-1.b.KTM,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,7.5927169614207896E-2,-0.0,0.0,7.5927169614207896E-2,-0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,3,0.0,0.40699999999999997,SUPPORT TO DHM FOR FLOOD RISK REDUCTION AND ADAPTATION  TO CLIMATE CHANGE PROJECT,Support to DHM for flood risk reduction and adaptation  to climate change project,41050,Flood prevention/control,410,IV.1. General Environment Protection,12000,Recipient government,Department of Hydrology Meteorology,Nation wide,,2011-06-01 00:00:00,The project supports to Department of Hydrology and Meteorolgy for improving climate processing capabilities to enable generation of users friendly climate risk information. The project aims developing the flood forecasting and warning system for Nepal.,0,2,0,0,,,,,0,2,,0,2009-06-17 00:00:00,,,,,,,,,,,,,
2011,3,Denmark,1,MFA,2010001277,104.N.424.b.5.,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.13991493172151331,-0.0,0.0,0.13991493172151331,-0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,3,0.0,0.75,A STEP CLOSER: SUPPORTING DEVELOPMENT IN THE KARNALI ZONE,A Step Closer: Supporting development in the Karnali Zone,41081,Environmental education/training,410,IV.1. General Environment Protection,22000,NATIONAL NGOs,Skovdyrkerforeningen,Nepal,,2012-02-01 00:00:00,"A Step Closer: Supporting development in the Karnali Zone, Nepal",0,2,0,1,,,,,1,1,1,1,2010-06-25 00:00:00,,,,,,,,,,,,,
2011,3,Denmark,1,MFA,2008001282,104.Nepal.56-2-4.KTM.,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,D01,,0.0,-0.0,,0.0,-0.0,-5.9697037534512344E-3,-5.9697037534512344E-3,0.0,,,0.0,,,0.0,0.0,,0.0,3,,0.0,"ADMINISTRATION, REVIEW AND TECHNICAL ASSISTANCE.","Administration, Review and Technical Assistance.",15220,"Civilian peace-building, conflict prevention and resolution",152,"I.5.b. Conflict, Peace & Security",52000,Other,Consultant,Nepal,,2009-12-01 00:00:00,Contribution to development of peaceful and democratic Nepal with social justice for all through consolidation of the peace process.,0,0,0,2,,,,,0,0,,0,2008-08-27 00:00:00,,,,,,,,,,,,,
2011,3,Denmark,1,MFA,2011001008an,104.N.171.a.,1,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,0.41620028356092825,0.41620028356092825,-0.0,0.41620028356092825,0.41620028356092825,-0.0,,,0.41620028356092825,,,0.41620028356092825,,,,,,,3,2.2309999999999999,2.2309999999999999,BASIC HEALTH CARE,,12220,Basic health care,122,I.2.b. Basic Health,22000,NATIONAL NGOs,Dansk Rde Kors,,,,,0,0,0,0,,,,,,,,0,,,,,,,,100.0,,,,,,
2011,3,Denmark,1,MFA,2011001124,104.Nepal.5-84.KTM,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.37310648459070217,0.18655324229535108,-0.0,0.37310648459070217,0.18655324229535108,-0.0,,,0.37310648459070217,,,0.37310648459070217,,,,,,,3,2.0,1.0,REVENUE ADMINISTRATION SUPPORT PROJECT,Revenue Administration Support Project,15111,Public finance management,151,I.5.a. Government & Civil Society-general,12000,Recipient government,Ministry of Finance,Nepal,,2012-12-01 00:00:00,The main objective of the project is to provide technical and financial support to the Inland Revenue Department in order to strengthen its overall capacity.,0,0,0,2,,,,,0,0,0,0,2011-05-30 00:00:00,,,,,,,100.0,,,,,,
2011,3,Denmark,1,MFA,2011001007ak,104.N.13.,1,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,1.4153794492948286,1.415006342810238,-0.0,1.4153794492948286,1.415006342810238,-0.0,,,1.4153794492948286,,,1.4153794492948286,,,,,,,3,7.5869999999999997,7.585,DEMOCRATIC PARTICIPATION AND CIVIL SOCIETY,,15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,22000,NATIONAL NGOs,Mellemfolkeligt Samvirke,,,,,0,0,0,2,,,,,,,,0,,,,,,,,100.0,,,,,,
2011,3,Denmark,1,MFA,2007001371,104.DAN.8.L.716.,3,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,0.0,0.0,0.16136855458547866,0.0,0.0,0.16136855458547866,,,0.0,,,0.0,,,0.0,0.0,,0.0,3,0.0,0.0,COMMUNITY BASED NATURAL FOREST AND TREE MANAGEMENT IN HIMALAYA,Community based Natural Forest and Tree Management In Himalaya,31282,Forestry research,312,III.1.b. Forestry,51000,"University, college or other teaching institution, research institute or think-tank",Kbenhavns Universitet,Nepal,,2010-09-01 00:00:00,"ComForM II builds the research, education and management capacity of the Nepalese forestry university institute. Research includes unique long term studies of the socioeconomic,biophysical and institutional aspects of people-forest interactions.",0,1,0,0,1,,,,1,1,,1,2007-11-26 00:00:00,,,,,,,,,,,,,
2011,3,Denmark,1,MFA,2011001009aj,104.N.251.a.,1,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,0.53484814566077155,0.53484814566077155,-0.0,0.53484814566077155,0.53484814566077155,-0.0,,,0.53484814566077155,,,0.53484814566077155,,,,,,,3,2.867,2.867,DEMOCRATIC PARTICIPATION AND CIVIL SOCIETY,,15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,22000,NATIONAL NGOs,CARE Danmark,,,,,0,0,0,2,,,,,,,,0,,,,,,,,100.0,,,,,,
2011,3,Denmark,1,MFA,2004001250,104.N.547.b.1.,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.16584583240056711,-0.0,0.0,0.16584583240056711,-0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,3,0.0,0.88900000000000001,JALADH INTEGRATED WATERSHED MANAGEMENT PROGRAM (JIWAN),Jaladh Integrated Watershed Management Program (JIWAN),43040,Rural development,430,IV.2. Other Multisector,22000,NATIONAL NGOs,CARE Danmark,Nepal,,2011-06-01 00:00:00,"Jaladh Integrated Watershed and Natural Resource Management Programme (JIWAN), phase 2",1,2,0,0,,,,,1,1,,1,2008-05-07 00:00:00,,,,,,,,,,,,,
2011,3,Denmark,1,MFA,2011001059al,46.H.7-1-190.l.,1,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,0.14383254980971569,0.14383254980971569,-0.0,0.14383254980971569,0.14383254980971569,-0.0,,,0.14383254980971569,,,0.14383254980971569,,,,,,,3,0.77100000000000002,0.77100000000000002,EMERGENCY/DISTRESS RELIEF,,72010,Material relief assistance and services ,720,VIII.1. Emergency Response,22000,NATIONAL NGOs,Dansk Rde Kors,,,,,0,0,0,0,,,,,,,,0,,,,,,,,100.0,,,,,,
2011,3,Denmark,1,MFA,2011001004cs,104.N.139.a.,1,660,Nepal,,,10016,LDCs,11,ODA Grants,3,10,110,B01,0.12368479964181776,0.12368479964181776,-0.0,0.12368479964181776,0.12368479964181776,-0.0,,,0.12368479964181776,,,0.12368479964181776,,,,,,,3,0.66300000000000003,0.66300000000000003,SECTORS NOT SPECIFIED,,99810,Sectors not specified,998,IX. Unallocated / Unspecified,22000,NATIONAL NGOs,Folkekirkens Ndhjlp,,,,,0,0,0,0,,,,,,,,0,,,,,,,,100.0,,,,,,
2011,3,Denmark,1,MFA,2011104180,,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.0,-0.0,0.0,0.0,-0.0,,,0.0,,,0.0,,,,,,,3,0.0,0.0,SMALL-SCALE ACTIVITIES AGGREGATED,Small-scale activities aggregated,99810,Sectors not specified,998,IX. Unallocated / Unspecified,23000,LOCAL/REGIONAL NGOs,Madan Puraskar Pustakalaya,,,,Small-scale activities aggregated,0,,0,0,,,,,,,,0,,,,,,,,,,,,,,
